words;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15
luck;3.13251e-05;0.00052123115;0.00010084854;0.0;6.8041096e-05;0.00029398588;4.183011e-05;1.591397e-05;0.00018984785;5.9868373e-05;6.377424e-05;0.0;0.00034531826;0.0;0.00012627768
puls;0.0;5.3027907e-05;0.0;8.603582e-06;0.0;0.0;0.0;0.0;0.0;8.518626e-05;0.0;0.0;0.00024001567;0.0;2.7167516e-05
went;9.377777e-05;9.085958e-05;0.0007094013;0.0;0.003061383;0.0002523036;0.00016226295;2.5316724e-05;0.0;0.00012643596;2.5012492e-09;0.00025297326;0.0009165189;0.0;0.0004341733
cube;0.0;4.759255e-16;0.0;3.389006e-05;0.00035868774;0.0;0.0;8.2647e-05;0.00012571017;1.6271098e-08;0.0;0.0;2.1853177e-05;0.0;5.081309e-05
next;0.00046512502;0.0003909795;0.0015167706;1.8416853e-05;0.0010720955;0.000422204;0.00035156801;0.0004281962;0.000556088;0.0006269516;0.0009844595;0.00095739897;0.0010736478;0.00017877211;0.0006439648
ryan;7.181053e-09;0.0;0.0008760206;0.0;3.2934913e-05;0.0;0.0;0.0003206859;0.0;0.0;0.0;0.00016136657;6.5568184e-10;0.00022935287;0.00011520954
send;0.00087844935;0.0013776161;0.0003445695;0.0;0.0003607472;0.00025205917;0.00022722333;0.00016141393;0.0046525337;0.00053506135;5.157784e-10;0.0007756389;0.0001306501;9.943009e-05;0.0007506214
vert;0.0;1.9256779e-05;0.0;0.0;0.0;8.543799e-06;0.0;0.0;0.0;0.0;8.908293e-06;0.0;0.0;0.0;2.5157497e-06
aren;0.0004628506;0.00010833144;0.00033964973;2.410096e-11;0.00012040914;0.00027235813;0.00022588857;0.0006689265;6.993479e-05;0.0001758738;0.00017810774;0.00022396109;0.0006386567;0.00094303384;0.00033003214
basi;9.448857e-05;0.0;0.00020397047;0.0;0.0;0.00034913342;0.00042729112;0.0005359536;0.00012326545;5.012395e-05;5.128841e-06;0.00029669763;2.479773e-05;0.0006530222;0.00022287239
born;1.9834735e-05;0.0;0.000117612995;0.0;0.0002910954;0.00017132085;0.0007802751;3.3268254e-05;0.0;0.0;0.0;7.36523e-05;0.0;0.00040218036;0.00017004713
ceas;3.170704e-05;0.0;0.0;0.0;6.980935e-05;4.5953857e-05;0.00012694781;4.340838e-05;0.0;0.00010866727;0.0;0.0;3.6826365e-05;0.000106628024;4.6285215e-05
dyer;0.0;0.0;0.0;0.0;0.0;0.00096421305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.685026e-05
nice;0.00021839801;0.000754107;0.0005483305;0.0;9.415775e-05;0.00012260542;0.000206882;0.000537808;0.00047346586;3.769279e-05;0.00043800037;0.0;0.0012536617;0.00029973232;0.00037883242
nore;0.0;0.0;0.0;0.0;0.0;0.0009471473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5844062e-05
past;0.0004448166;2.5505855e-05;0.0009253825;0.0;0.00037704024;0.00050696085;0.00033194144;0.00035792773;0.00013958878;0.00038508628;0.0007276782;0.0003997108;0.00029708204;0.00048478998;0.00037983875
rude;0.0;0.0;3.4750494e-05;0.0;6.4419265e-13;9.688312e-05;1.3901699e-05;3.4514946e-05;0.0;0.0;0.0;0.0;2.300678e-06;2.0639607e-05;1.4590084e-05
sdsu;0.0;0.00030494746;1.7778697e-05;0.0;0.0;4.9087572e-05;0.0;0.0;0.0;0.0;6.852128e-05;5.780571e-12;3.5360466e-05;0.0;3.421088e-05
tact;0.0;1.7243141e-05;0.0;0.0;0.0;1.0251598e-05;9.088172e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0188473e-06
walk;1.8028986e-05;0.0;0.0015118383;0.0;0.00064298435;0.00017977465;0.00020454284;0.000113381444;0.0;0.00013300746;2.2997803e-05;6.3670865e-05;0.00021133457;0.0;0.00022186615
wast;3.0404502e-05;7.19588e-05;0.00022209379;0.0;1.5581256e-05;0.0001515097;0.00013487661;0.00063437334;6.9239427e-06;0.00029864593;0.000111391375;0.0;0.00022287553;0.00051068864;0.00018815865
yawn;0.0;0.0;2.2369135e-05;0.0;5.0277802e-05;1.8392871e-05;7.9744395e-06;3.8146902e-07;0.0;0.0;0.0;0.0;0.0;0.0;7.5467224e-06
yeah;0.00013951611;0.0;0.0005182073;0.0;0.00017726855;0.000246909;0.0;0.0002865565;0.0;0.0;0.0;0.0;0.0009746261;0.00011046896;0.00017759358
year;0.0008821143;0.0001278511;0.011009473;0.0010584032;0.0020219132;0.0026017586;0.0006757436;0.0017306026;4.997228e-07;0.003265218;8.908697e-05;0.007160029;0.0029588672;0.0023982616;0.002394243
land;9.526384e-13;0.0;0.0;0.0;0.0010617607;0.0;0.00014294907;0.00034345422;0.0;0.001753576;0.0;4.7301586e-05;0.0002187233;0.0023014413;0.00041908032
soft;0.0;7.5785145e-05;0.00012174701;0.0;3.6987014e-05;6.9834015e-05;4.011302e-05;0.0;0.00014573504;0.00016179918;0.0;0.0;9.041604e-05;9.808603e-06;5.433477e-05
sole;3.8010123e-05;1.2814218e-05;3.072436e-05;0.0;8.379222e-05;3.2691984e-05;0.00012683903;0.00012761398;0.0;2.9643197e-05;1.1607369e-05;6.638262e-05;6.577551e-06;0.0002988463;6.942769e-05
west;0.0;0.00017696376;0.00064650556;0.0;6.1896815e-10;7.6599616e-05;1.2843782e-05;1.7719723e-05;9.76036e-05;0.00036238137;0.0;0.0006167834;1.2843644e-10;0.0013476736;0.00022186615
adam;0.0;0.00038952497;0.00016168621;0.0;0.0;0.0;0.00027493614;9.379606e-05;0.0;0.00042313003;0.0;2.0817599e-05;0.0;0.0019637786;0.00024148695
andw;2.8001505e-05;0.0;0.00010801798;0.0;0.0;0.0;3.3388802e-05;0.0;5.362242e-06;5.9943313e-06;0.0;0.0;0.0;0.0;1.3080792e-05
cain;8.4601175e-05;1.0279839e-10;0.0;0.0;0.0;1.7328464e-05;4.05289e-06;0.0;0.0;0.00012563942;0.0;0.0;0.0;5.7930527e-05;1.8111765e-05
dead;9.308119e-05;0.00013852757;0.00037246334;0.0;0.0019495738;9.657295e-05;0.00065182464;0.00058712566;0.0;7.191017e-05;0.00011133523;4.099418e-05;0.00042856517;0.00014028233;0.00039593788
debt;0.0;0.0;0.0;0.0;5.02905e-05;0.0;2.042872e-05;0.00011719501;0.0;0.0;0.0;0.00021096696;0.0;0.0;3.219849e-05
deed;0.0;0.0;0.0;0.0;4.132821e-05;0.0;0.00028552138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.722946e-05
deni;0.00015187121;0.0;0.00017426642;0.0;0.00032701067;0.0;0.00048543638;0.00026243087;2.1538372e-05;0.0;2.7773083e-06;0.00020907565;0.0;0.0006192374;0.00018815864
ever;0.00044784075;0.00033085034;0.0012213412;0.0;0.00047962597;0.000595831;0.000935261;0.0010285791;7.517495e-05;0.00044243174;0.00024986683;0.00017867312;0.001649314;0.0005797504;0.0006374242
fall;0.00016406676;5.8484722e-05;0.00026942298;0.0;0.0002800059;0.0003739641;0.000598331;0.00027766734;3.60451e-05;0.00027946374;1.130808e-05;0.0003987047;0.0003395743;0.00020858814;0.00026060463
fell;0.0;0.0;6.944807e-05;0.0;0.00028758447;0.0;6.962659e-05;9.281946e-05;0.0;0.0;0.0;0.0;9.0742986e-05;0.00013676927;6.137813e-05
firm;0.00025739806;0.0;0.0;0.0;4.3352426e-05;5.0478426e-05;9.3176975e-05;0.0;0.0;0.00010010173;0.0;0.0005705951;7.391548e-05;0.0;8.1502025e-05
fled;0.0;0.0;0.0;0.0;0.00032668846;0.0;0.0;0.0;0.0;0.0;0.0;5.680201e-05;0.0;4.2455966e-05;3.3204687e-05
flow;7.497145e-05;5.383422e-06;0.0;0.0;2.710922e-05;0.00015260604;4.41127e-05;4.120346e-05;6.87506e-05;0.00021362846;3.3264325e-05;2.2628352e-05;0.00026644752;0.00012334029;7.546486e-05
fnal;0.0;7.773088e-05;0.0;0.0;0.0;1.7625529e-05;0.0002615975;0.0;0.0;0.0008663264;0.0;0.0;0.0;0.0;9.0557776e-05
hell;0.0;0.0;0.00032050555;0.0;0.00018366482;0.0;0.001859727;0.0006312918;0.0;0.0;1.2482483e-05;0.0;0.00072543597;0.00012600071;0.0003823542
home;0.00017915668;0.00064178795;0.0020471266;0.0;0.0017946914;0.00044941966;7.749249e-05;0.0007901205;6.2375046e-05;7.4173855e-05;0.00074705645;0.00067226094;0.0006429797;0.0003796974;0.0006188099
inde;0.00022287488;6.1024737e-05;0.00010052515;0.0;0.00016929828;0.00025738846;0.0007595069;0.00027582643;4.100287e-05;0.00019138138;0.00011679187;4.9528488e-05;5.09716e-05;0.00050596293;0.00023444367
inth;0.00014071797;6.197391e-05;0.0003123277;2.4398441e-05;0.00021587586;0.00017916477;0.00043842912;0.00022170937;9.633283e-05;0.00017083094;4.6913538e-05;0.00023322777;0.00022058585;0.00017505183;0.00020023299
isan;0.0;0.0;1.05803765e-05;0.0;0.0;3.189174e-05;5.5993874e-05;0.0;0.0;0.0;0.0;1.3795042e-05;0.0;0.0;1.0062209e-05
king;2.1647447e-05;2.0519767e-05;0.0013180253;0.0;0.00010699152;0.00011685368;0.0007097997;0.0002931359;0.0;0.00025897374;0.00013484985;0.00012944109;0.00019854125;5.206989e-05;0.00026362325
life;6.05511e-05;5.6134806e-05;0.00019420803;0.0;0.00044450004;0.0007489991;0.0034322108;0.0012342451;0.0;0.0009579731;5.1365903e-05;0.00010012442;0.00064575806;0.0011187372;0.00082407397
loss;5.2123658e-05;1.6349229e-12;0.00023666357;0.0;6.411205e-05;0.0005351368;2.9736164e-08;0.0001629417;0.00021359493;0.000999973;6.382096e-09;9.149307e-05;7.561725e-05;0.00020482922;0.00017457502
lost;0.00023558113;3.118844e-15;0.0020784682;0.0;0.00038303985;0.00033672623;0.00031291234;0.00015387032;0.00016723038;0.00016965761;0.0001590458;3.7236974e-14;9.407178e-05;0.00010891381;0.00029330596
mind;0.00043411492;0.00020045202;0.00048735132;0.0;0.00043642384;0.0006294757;0.0012721069;0.0008502708;0.00014493846;0.00042911977;0.00020787129;0.0;0.0007748848;0.0010797748;0.00056195987
mist;0.0;0.0;0.0;0.0;1.8991215e-05;0.0;6.488124e-06;0.0;0.0;5.30669e-05;0.0;0.0;0.0;0.0;5.5343335e-06
mock;0.0;4.9754217e-06;0.0;0.0;2.1850408e-05;0.0;5.7619032e-05;0.0;0.0;1.750635e-05;0.0;0.0;0.0;0.0;1.0062208e-05
palo;1.7055201e-05;0.0;0.0;0.0;0.0;8.512264e-06;0.00018227084;0.0;5.930259e-11;0.0;0.0;0.0;0.0;0.0;2.3142738e-05
pass;0.00026857594;4.5854285e-05;0.00015833804;0.0;0.0014181383;0.000106023355;0.00037344094;0.001051978;0.000255674;0.00044874227;0.00064896065;0.000510984;0.00049161207;0.0;0.0004588249
poem;0.0;0.0;2.775601e-05;0.0;0.0;3.258798e-05;4.1559917e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.552918e-06
save;3.1024354e-07;0.00016273899;0.0009583103;2.1938786e-05;0.000671909;5.858862e-05;0.0011211368;0.00026028117;0.0010838569;4.1041563e-05;0.0010115065;9.7098395e-14;0.00055410294;0.00024727557;0.0004980667
seed;0.0003102529;4.496353e-06;2.8844479e-05;2.0649417e-05;0.0;9.141841e-05;0.00021611477;0.0;0.0;0.0;0.0;2.9656834e-07;0.0;1.9370964e-05;5.3831674e-05
soul;0.0;0.00014166506;0.0;1.6362346e-05;0.0010067236;2.1287162e-06;0.00072768086;0.0;0.0;0.0;3.2614434e-15;0.0;0.0;0.0;0.00018010908
andr;0.0;2.5136822e-05;0.00039078933;0.0;0.0;0.0;3.679638e-06;1.8259863e-05;0.0006836087;0.0;9.5145185e-14;0.0;0.0;0.0;8.452061e-05
ball;1.428504e-05;0.0;0.0027709757;0.0;7.7865494e-05;1.880241e-05;0.0;0.0;4.3824475e-06;0.0003843807;6.908365e-05;0.0;4.4142096e-05;0.0;0.00020928874
burn;0.0;0.0;1.9892274e-12;0.0;0.0031450524;0.00016144797;0.00012325241;0.0;0.0;0.00028960512;0.0;0.0;0.00033457307;4.008784e-14;0.0003229887
duck;0.0;0.0;0.00017327291;0.0;1.8873781e-05;2.5756908e-05;0.0;5.533748e-06;1.2712243e-05;0.0;0.0;0.0;4.506257e-05;0.0;1.8614863e-05
each;0.0018161064;0.0009045467;0.001121735;7.923629e-05;0.00026891223;0.00080125773;0.0008259993;0.00044680832;0.0010768794;0.0011991801;0.0012544561;0.00089189596;0.0005992917;0.0006855164;0.00084620994
east;6.728858e-12;5.310278e-05;0.0007777952;0.0;0.00041056465;1.5745361e-12;1.8643936e-05;0.0;0.00013391684;0.00023525096;0.0;0.00053644687;0.0002014193;0.00074208266;0.00021230734
game;0.0;0.0;0.013975645;0.0;0.0;0.0;0.0;0.0;9.294956e-05;0.0;0.0;0.0;0.0;0.0;0.0008653273
hall;0.0;0.0;0.00095882826;0.0;8.378612e-05;0.0;5.858216e-05;1.6084125e-11;0.00025356797;4.1370546e-05;3.3943266e-05;0.00038260216;2.6428742e-08;0.0;0.000122756
hawk;0.0;4.0608593e-05;3.9044884e-05;0.0;0.0;1.2182513e-05;0.0;0.0;0.0;0.00035901825;0.0;0.0;6.9649905e-05;8.718441e-06;3.3707784e-05
hire;0.0;0.0;0.00014553487;0.0;3.9654165e-05;0.0;6.5828913e-06;0.00024066745;1.4153782e-05;0.0;0.0;0.00018220565;2.3710776e-05;0.0;5.2322383e-05
kick;5.9596132e-05;6.366756e-05;0.00026710265;0.0;7.577884e-05;1.5515043e-05;7.349885e-05;7.276944e-05;2.9264762e-05;0.0;9.013141e-11;0.0;0.0002045124;0.00022853151;8.099892e-05
park;4.656365e-05;4.104431e-05;0.0009309807;0.0;0.0;4.897597e-14;0.0;6.141846e-05;0.00018416403;0.0;3.34625e-05;0.00053989276;0.0005177813;0.0;0.00015948212
play;0.0001803872;7.2456835e-08;0.00807602;5.2266305e-08;0.00014089851;0.00017972745;0.00018780994;0.00013897044;0.00012645224;6.2034524e-06;0.0;0.00025453782;0.00023369632;0.00027237897;0.00062786567
rest;0.0002508801;0.00017380441;0.0005460941;3.0513e-10;0.0005109036;0.00020989071;0.0006003508;0.00048012208;7.810894e-05;0.00023974263;0.0002677507;4.276002e-05;0.0003575541;0.00050365296;0.00033606932
seri;6.117524e-05;0.00050524174;0.0012442647;0.0;0.0;2.1775892e-05;0.0;0.0;0.00031360541;0.00037897492;1.0880443e-06;0.00055446126;0.00023329858;1.5328456e-05;0.00022337543
swim;2.2816982e-06;0.0;1.7611706e-05;0.0;2.4773151e-05;0.00027680772;9.2598657e-07;5.348224e-05;0.0;0.0;1.0588127e-08;0.0;0.0;0.0;2.5155126e-05
team;0.0;0.0;0.008816742;0.0;5.872164e-13;0.0;0.0;0.0;0.0;0.0002789569;2.6522822e-09;0.00027143664;0.0;0.0;0.00057554356
ucar;0.0;0.0;0.00016543506;0.0;0.0;0.0;0.0;0.0;8.7299144e-05;2.4478437e-05;0.00010866133;0.0;0.0;0.0;2.5155126e-05
gsfc;0.0;0.0;0.0;0.0;0.0;3.2893076e-05;0.0;0.0;0.0;0.0009007374;0.00013552878;0.0;0.0;0.0;6.4396714e-05
hugh;0.00028589708;0.0003718527;1.7981134e-05;0.0;2.6994394e-05;0.0;1.50374e-05;0.0;3.489679e-05;3.5767313e-05;0.0;0.00015217;0.00012159656;0.0;7.4961754e-05
laid;0.0;0.0;3.3835517e-05;0.0;1.4331121e-05;0.0;8.528098e-05;4.809131e-05;0.0;6.423097e-05;1.05341505e-05;7.0565016e-05;1.140403e-05;7.111819e-06;2.8676806e-05
path;2.6483067e-05;0.00014867031;2.4853714e-05;1.2732679e-05;0.000121698344;2.520771e-05;0.00014859936;4.283893e-06;0.00086437183;0.00011360615;0.0005378146;0.0;0.00015894338;2.133353e-05;0.00016702856
tear;0.0;9.583599e-07;0.0;0.0;0.0013818905;1.47729825e-05;8.26036e-06;0.0;0.0;1.8701709e-05;0.0;0.0;7.321871e-05;0.0;0.00012124671
waco;0.0;0.0;0.0;0.0;0.0029080547;0.0;0.0;0.00015265583;0.0;0.0;0.0;0.0;0.0;0.0;0.00025305818
armi;0.0;0.0;0.0;0.0;0.0017837147;0.0;0.0;0.00027600827;0.00023504374;2.8361638e-11;0.0;9.292159e-05;0.0;0.00036544193;0.00022387855
orst;0.0;0.00010739791;5.5527045e-05;0.0;2.4741945e-05;0.0;0.0;0.0;9.964445e-06;0.0;8.931665e-06;0.0;0.0;0.0;1.5093183e-05
rize;0.0;0.0;0.0;0.0;2.465019e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0126529e-06
ajay;0.0;0.0;0.0;2.7044223e-05;0.0;0.0;0.0;0.0;0.0;3.3422886e-05;5.375987e-05;0.0;0.0;0.0;6.0374314e-06
info;4.207062e-16;0.00356766;0.0;0.0;0.0;0.00085882953;2.3213648e-05;0.0002135308;0.0030781194;0.000115836374;0.0;8.736012e-05;0.00021109877;0.0;0.00063339964
myth;0.0;0.0;2.5352272e-05;0.0;3.439858e-05;0.0;0.00015604848;5.461043e-06;0.0;1.2856783e-05;0.0;0.00016670833;5.0847404e-05;0.00011226369;4.6285215e-05
shah;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7271524e-05;4.18533e-05;0.00010308213;4.528077e-05;0.0;1.4086988e-05
sold;0.00017235427;0.0003464763;2.8857165e-05;0.0;3.738363e-05;1.9019079e-05;0.0;0.0;4.7537622e-05;0.0;1.4008046e-05;0.0002704341;0.000787343;6.044081e-05;0.00012728387
test;0.0005133983;0.0010374599;0.0;8.494321e-05;0.0;0.0032305538;0.00016841908;1.4980288e-05;0.0010749983;0.0014541898;0.00047418431;5.119931e-05;0.0007628108;0.0;0.0005896302
toni;1.4994694e-05;0.0007701327;0.00021448274;0.0;0.0;0.0;0.00028053854;1.2162569e-05;4.0279978e-05;0.0;0.00012550179;0.00010618104;0.0;0.0;0.00012577459
copi;0.0006515524;0.0015357158;0.0;0.0;4.59021e-05;1.9303498e-06;0.00015932086;0.0;0.0035597442;3.3395412e-05;0.0003628581;0.0007501698;3.7467825e-16;1.1075136e-11;0.0005458608
greg;0.0;0.0002506922;0.0009809261;0.0;0.0;0.0;0.0;0.00024277065;0.00021371631;0.00047698407;0.00012817573;0.0;0.0;0.0;0.0001584759
ncar;0.0;0.0;0.00027442392;0.0;0.0;0.0;0.0;0.0;7.878334e-05;4.678216e-05;0.0;0.0;0.0;0.0;2.6161322e-05
want;0.0019176689;0.004585388;0.0013434768;0.0;0.0020483662;0.0017882743;0.0020590383;0.004567273;0.0014180649;0.00074381154;0.0049687014;0.00015128791;0.0032194187;0.0023215173;0.0023922317
will;0.0004632748;0.00023680745;0.00018060829;0.0;9.210893e-05;0.000108111424;0.00050478586;0.0006896047;0.00020170923;2.466918e-07;8.500492e-05;2.4333772e-07;0.00020106872;0.00048290938;0.0002706666
bull;0.0;2.277027e-05;6.4863874e-05;0.0;0.0;0.0;0.00018578902;0.0002238322;0.00019727611;0.0;0.0;6.1368584e-05;0.0;0.0;7.093698e-05
disk;0.00050274574;0.0044857683;0.0;0.0;0.0;0.0;0.0;0.0;0.0020999168;4.9895738e-05;0.0;0.0;0.0;0.0;0.0005539103
hung;0.0;9.456541e-05;0.00021758027;0.0;2.3258091e-05;8.767864e-05;5.5465836e-05;1.1223396e-05;0.0;0.0;0.0001459228;0.0;5.8792593e-05;0.0;4.8297603e-05
mail;0.0015442817;0.005241811;0.0010490429;0.00014155201;0.0;0.000804685;0.00032071644;5.428047e-11;0.008766194;0.0;0.0;0.000794516;0.00054754765;6.507213e-05;0.0014715606
morn;0.0;0.0;0.00015057811;0.0;0.00076741853;0.00012642423;5.2955387e-05;0.0;0.0;2.6284846e-05;9.480915e-05;0.0008881195;0.00014665014;0.0;0.0001609914
unit;0.0012220968;0.00029365544;0.0;0.0;0.00066140015;3.858598e-09;7.38757e-06;0.00020427161;0.00032257178;0.0006085371;1.1960598e-05;0.0049640313;0.00043962852;0.00020474438;0.00060371705
word;0.00046083156;0.00034838682;0.00048506257;2.5859643e-05;0.00052425044;0.0002840976;0.0045563783;0.00084508635;0.00075972686;0.00036468013;0.00093998987;0.00019940111;7.24332e-05;0.001580675;0.0010358779
tamu;0.0;0.00020648517;0.0;0.0;0.000119751785;0.0;0.0;0.00025147642;9.357174e-05;0.0;0.0;0.0;9.045071e-05;0.0;6.5906e-05
texa;4.8748494e-05;0.00041098532;0.00021766812;0.0;0.00016547709;0.0;0.0;0.00070333306;0.0;7.202429e-05;1.055309e-09;0.00029591925;0.00050971546;0.0;0.0001946989
wake;4.4245466e-05;0.0;3.223133e-05;0.0;5.365136e-05;8.496276e-05;0.0;0.000104289255;0.0;0.0;0.00026974696;0.0;9.530386e-06;6.140775e-05;4.527902e-05
zero;7.316979e-05;0.00015583081;0.000121169556;0.0;9.604133e-10;5.3096437e-06;2.8562417e-05;5.5175533e-05;2.5252817e-05;0.00038619927;0.00029111683;0.0;9.74864e-05;0.00012910091;9.156397e-05
zeus;0.0;0.00010680269;0.0;0.0;7.3754156e-05;0.0;6.779215e-05;1.3575496e-05;0.0;0.0;0.0;0.0;3.3125303e-05;0.0;2.6161322e-05
face;0.00019654779;1.9361541e-05;0.0005353646;0.0;0.00090848544;0.00034807166;0.00037433847;0.0007916329;9.2140945e-10;0.00052488194;0.000113478236;4.1558145e-05;0.00048481254;0.0005006766;0.00037682016
keep;0.0011575725;0.00043120413;0.0010072798;0.0;0.0005344998;0.0010074872;0.00064171274;0.0024198005;0.0002499238;0.0007536289;0.0007926612;1.05242516e-10;0.0014596912;0.0009075775;0.00087287405
cray;1.18100725e-05;5.1004088e-05;0.00014074854;0.0;4.4789417e-06;7.3257156e-06;0.0;6.3845895e-05;0.00023634327;4.8355037e-06;0.0;1.436503e-05;6.0694903e-05;0.0;4.5782122e-05
luke;1.9813208e-06;0.0;0.0;0.0;0.0;0.0;0.0007032004;0.0;6.2788804e-06;0.0;0.0;0.0;0.0;0.0;8.4017505e-05
rick;6.945743e-05;0.00012125082;0.0003006219;0.0;0.0;0.0;0.0001798171;0.0001898937;0.00023280547;0.0;0.0;0.0;0.00011755768;0.0;0.00010061972
wait;0.00016277023;0.00043550562;0.00033361846;0.0;0.0007331835;0.00018496353;0.00011277437;0.0008370207;4.320633e-05;1.3474486e-09;0.0006859721;4.5956713e-05;0.0007938143;0.00015433862;0.00034914986
amin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002514029;6.967088e-05;2.3142738e-05
area;8.4098174e-05;0.00012474343;0.00011261147;2.6756301e-05;0.0006322718;0.00089315075;9.0035544e-05;0.0006032184;0.0006639523;0.00095137605;0.0007664201;0.0016085162;0.0011779387;0.0008748541;0.0006057297
boyl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00057574897;0.0;4.2260435e-05
bzzt;0.0;0.0;0.0;0.0;0.0;0.0;1.6899086e-05;0.0;0.0;0.0;0.0;1.567813e-05;0.0;0.0;3.0188473e-06
frog;0.0;0.0;0.0;0.0;0.0;9.587687e-06;0.0;8.391838e-06;0.0;1.27682415e-05;0.00016023513;0.0001733283;2.5830637e-05;0.0;2.465203e-05
hasn;8.875459e-05;0.0;0.00039461785;0.0;0.0;0.0002456903;5.7267043e-05;0.0001610459;6.4176284e-06;2.8362681e-05;0.00033006936;1.4356202e-07;0.00026880787;6.865908e-05;0.00011319715
junk;0.0;1.6320308e-05;0.0;0.0;1.03783395e-05;0.0001457549;5.8694877e-06;2.3445153e-05;9.569153e-06;7.70398e-05;6.92261e-05;0.0;0.00035435194;0.0;4.93038e-05
opel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004585822;0.0;0.0;2.9683002e-05
roll;1.4263598e-13;0.0;5.5754124e-05;0.0;6.553293e-05;3.2868622e-05;8.50573e-06;1.9658946e-05;3.6922833e-05;0.0002872002;3.752108e-05;4.7483543e-05;0.0005451755;8.124471e-06;7.999273e-05
seiz;7.2649076e-05;0.0;1.4008735e-05;0.0;0.0001781743;0.0;0.0;0.0;0.0;0.0;0.0;0.00024085498;3.8973572e-05;0.0;3.823566e-05
wise;0.0;4.3001102e-05;0.00026813004;0.0;0.0;1.8862953e-05;0.00015714085;0.00014011704;0.0;3.623365e-05;9.6059666e-05;6.052894e-05;0.00020438181;6.556956e-05;8.50237e-05
yard;0.0;0.0;0.00014761132;0.0;0.00015622187;0.0;0.0;3.0022387e-05;0.0;0.0;0.0;4.6613393e-05;0.00012699782;0.0;3.7229463e-05
azmi;0.0;0.0;0.0;4.64422e-05;1.2305332e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.51575e-06
uswc;0.0;0.0;0.0;4.8766236e-05;5.2166483e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.012653e-06
jack;0.0;0.0003352293;0.001624196;0.0;0.0;8.064478e-05;5.687272e-06;1.3621071e-06;2.6414882e-05;0.00030089845;0.0;5.162486e-05;8.082588e-05;9.099958e-05;0.00016702856
lung;0.0;2.4961497e-05;0.0;0.0;2.9971792e-05;0.00041428857;0.0;0.0;0.0;0.0;0.0;0.0;0.00014899942;0.0;3.974495e-05
oper;0.0007345539;0.0003913087;0.0;0.0;0.00021759936;8.6186745e-05;1.1238408e-08;0.00031235843;0.001656676;0.0011104697;0.00047956978;0.0018971652;0.0007107877;0.00038487036;0.00056195987
room;5.317735e-05;0.00016076135;5.8580157e-05;0.0;0.00077515555;3.2875443e-05;5.4118056e-05;1.4507963e-05;5.3995096e-05;6.405565e-05;7.0267037e-10;0.0007671373;0.0006589845;8.203531e-05;0.00020425775
wall;1.4275966e-16;0.0;0.00027876362;0.0;0.000730831;5.6209083e-05;0.0;7.920301e-13;6.0063244e-06;0.00012892068;9.883922e-05;0.00031511756;0.0008216238;4.0720213e-05;0.0001775936
bean;0.0;1.7275405e-06;0.0;0.0;0.0;8.304591e-05;0.0;0.00016116105;0.0;0.0;0.0;0.0;4.2220505e-05;0.0;2.465203e-05
beet;0.0;0.0;0.0;0.0;0.0;5.1197152e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0188473e-06
coal;0.0;0.0;0.0;0.0;0.0;8.222327e-05;0.0;0.0;0.0;4.5436675e-05;0.0;6.9445186e-06;0.0;0.0;8.04982e-06
food;0.0;0.0;0.0;0.0;0.00022844708;0.004873972;7.5492103e-06;0.0;0.0;0.0;0.0;0.0002561077;0.0;0.0;0.0003234918
fuel;0.0;0.0;2.015439e-07;0.0;1.7344328e-05;3.8801376e-05;0.0;0.0;0.0;0.0010696893;0.0;5.699682e-06;0.0006642352;1.6314121e-05;0.00011873122
mono;0.0;0.00030839187;0.0;0.0;0.0;3.764155e-05;0.0;0.0;4.786822e-05;0.0;6.252126e-05;0.0;0.0;0.0;3.3707784e-05
numb;0.0;0.0;0.0;0.0;1.3829408e-05;0.00012955222;1.5397833e-06;0.0;0.0;0.0;0.0;0.0;8.29518e-06;0.0;9.559112e-06
salt;3.6832884e-05;0.0;2.641366e-05;0.0;1.9655494e-05;0.00023192156;6.0289036e-05;0.0;3.2895176e-05;4.117415e-05;0.0;8.774455e-05;2.1635862e-05;0.0;3.8738755e-05
soya;0.0;0.0;0.0;0.0;0.0;3.4131437e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3105056e-15;2.0126529e-06
aman;0.0;0.0;0.0;0.0;0.0;1.0227788e-05;1.1885959e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0126529e-06
