words;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15
7697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9840296e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.613163e-06;0.0;0.0;0.0;0.0;0.0;5.113537e-07
7699;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7700;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135345e-07
gibb;0.0;0.0;5.840033e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5782298e-06
7701;8.323388e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113532e-07
7702;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7703;8.323387e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.1135345e-07
7705;0.0;0.0;0.0;0.0;0.0;0.0;4.202662e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135345e-07
7707;0.0;0.0;0.0;0.0;3.681625e-16;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.402444e-06;0.0;0.0;5.1135356e-07
7709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897808e-06;0.0;0.0;0.0;5.113534e-07
7710;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.113535e-07
7712;0.0;6.623803e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135333e-07
7714;0.0;0.0;8.342904e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135356e-07
7716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897808e-06;0.0;0.0;0.0;5.1135356e-07
7717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.901311e-06;5.113535e-07
7718;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.613163e-06;0.0;0.0;0.0;0.0;0.0;5.113532e-07
7720;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135345e-07
7721;0.0;0.0;0.0;0.0;6.101046e-06;0.0;0.0;8.563172e-13;0.0;0.0;0.0;0.0;0.0;0.0;5.1135356e-07
7722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113538e-07
7723;0.0;0.0;0.0;0.0;0.0;0.0;4.2026627e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7724;0.0;0.0;0.0;1.6748581e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7725;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135356e-07
7727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.613162e-06;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6131624e-06;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.113534e-07
7730;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135356e-07
7731;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7732;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113533e-07
7733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.113534e-07
7734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113534e-07
7735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7736;0.0;0.0;8.342904e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135333e-07
7738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.113534e-07
7739;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7740;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113537e-07
7741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113533e-07
7742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.1135356e-07
7743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135345e-07
7744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.613163e-06;0.0;0.0;0.0;0.0;0.0;5.113537e-07
7745;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897808e-06;0.0;0.0;0.0;5.1135345e-07
7747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135345e-07
7748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.613163e-06;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7749;0.0;0.0;0.0;0.0;0.0;0.0;4.202662e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113533e-07
7750;0.0;0.0;0.0;1.6748581e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113539e-07
7751;8.323387e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113532e-07
7752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113534e-07
7753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7754;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.402444e-06;0.0;0.0;5.113535e-07
7756;0.0;0.0;0.0;1.653236e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.01959486e-07;0.0;0.0;0.0;5.1135345e-07
7757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.113537e-07
7758;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.901309e-06;5.1135333e-07
7760;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135356e-07
7761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113534e-07
7762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135333e-07
7763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135356e-07
7764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.613163e-06;0.0;0.0;0.0;0.0;0.0;5.113533e-07
7765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113535e-07
7766;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135345e-07
7768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135333e-07
7769;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7770;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.402444e-06;0.0;0.0;5.113535e-07
7771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113534e-07
7772;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135356e-07
7774;0.0;0.0;0.0;0.0;6.101047e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135356e-07
7776;0.0;0.0;0.0;0.0;0.0;0.0;4.202662e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135345e-07
7778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9840296e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.113534e-07
7780;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.1135345e-07
7781;0.0;0.0;0.0;0.0;0.0;0.0;5.371741e-07;0.0;0.0;0.0;0.0;7.328464e-06;0.0;0.0;5.1135333e-07
7782;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135373e-07
7783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.1135356e-07
7784;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135356e-07
7786;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7787;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7788;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135333e-07
7790;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7791;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.901309e-06;5.1135356e-07
7793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424887e-06;0.0;5.1135356e-07
7794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.1135345e-07
7795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135345e-07
7796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.113533e-07
7797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.1135333e-07
7798;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113537e-07
7799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424887e-06;0.0;5.1135345e-07
7800;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113534e-07
7801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135356e-07
7803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113535e-07
7804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.1135345e-07
7805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113535e-07
7806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7807;0.0;0.0;0.0;1.6748581e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113537e-07
7808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135345e-07
7809;0.0;0.0;0.0;0.0;0.0;0.0;4.2026627e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7810;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7811;0.0;0.0;0.0;0.0;6.1010483e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.402446e-06;0.0;0.0;5.113534e-07
7813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.1135345e-07
7815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.402444e-06;0.0;0.0;5.1135333e-07
7816;0.0;0.0;0.0;0.0;0.0;0.0;4.202662e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135356e-07
7817;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135356e-07
7819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.942489e-06;0.0;5.1135356e-07
7820;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7821;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113537e-07
7822;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135356e-07
7823;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113533e-07
7825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.901309e-06;5.1135345e-07
7826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.613163e-06;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7827;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113533e-07
7828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9840296e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7829;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7830;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7831;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113534e-07
7834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.402444e-06;0.0;0.0;5.1135356e-07
7835;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.942489e-06;0.0;5.113535e-07
7837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9840296e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.901311e-06;5.1135333e-07
7839;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7840;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135356e-07
7841;0.0;0.0;0.0;0.0;6.101047e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.897809e-06;0.0;0.0;0.0;5.1135356e-07
7843;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135373e-07
7844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.98403e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7845;0.0;0.0;0.0;0.0;0.0;8.598996e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.113535e-07
7847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113533e-07
7848;0.0;0.0;0.0;0.0;6.101047e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113535e-07
7849;0.0;0.0;0.0;0.0;6.101047e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7850;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9840296e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.113532e-07
7853;0.0;0.0;8.342905e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135356e-07
7854;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113535e-07
7856;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.1135333e-07
7858;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135333e-07
7859;0.0;0.0;0.0;0.0;6.1010473e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7860;0.0;0.0;0.0;0.0;6.101047e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7861;0.0;0.0;0.0;0.0;0.0;1.4361208e-12;0.0;4.9840296e-06;0.0;0.0;0.0;0.0;0.0;0.0;5.113537e-07
7862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135333e-07
7863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.113533e-07
7864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.113535e-07
7865;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113534e-07
7866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.113534e-07
7867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.90131e-06;5.1135333e-07
7868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.402444e-06;0.0;0.0;5.1135373e-07
7869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.369887e-06;0.0;0.0;0.0;0.0;5.113535e-07
irit;0.0;0.0;0.0;0.00015073722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6005216e-06
kolb;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9678973e-05;0.0;0.0;0.0;0.0;0.0;3.0670835e-06
nurb;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.369887e-05;0.0;0.0;0.0;0.0;5.111668e-06
rost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0219325e-05;0.0;0.0;0.0;0.0;3.0670838e-06
srgp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0219325e-05;0.0;0.0;0.0;0.0;3.0670835e-06
tddd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012554831;0.0;0.0;0.0;0.0;7.667398e-06
unib;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9518465e-05;0.0;0.0;0.0;0.0;0.0;4.600522e-06
vort;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015065797;0.0;0.0;0.0;0.0;9.200837e-06
7870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.369887e-06;0.0;0.0;0.0;0.0;5.1135333e-07
7871;0.0;0.0;8.342905e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7872;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135345e-07
7873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424905e-06;0.0;5.113535e-07
7874;0.0;6.623802e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113532e-07
7875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.369887e-06;0.0;0.0;0.0;0.0;5.113535e-07
7876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.901311e-06;5.1135345e-07
7877;0.0;0.0;8.342905e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.113533e-07
7878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.9424896e-06;0.0;5.1135333e-07
7879;0.0;0.0;0.0;0.0;6.101047e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135356e-07
7880;0.0;0.0;0.0;0.0;0.0;0.0;4.2026622e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1135356e-07
